SampleID,Transect,Site,ExposureLength,TrapID,Host,Parasitoid,Diagram ShortCode,Parasitised,Group
16080,Paluma,P070,long,B8,NA,Unparasitised,NA,FALSE,Core
16081,Paluma,P070,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16091,Kirrama,K670,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16092,Kirrama,K670,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16094,Kirrama,K670,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16095,Kirrama,K670,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16122,Kirrama,K670,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16126,Kirrama,K670,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16128,Kirrama,K670,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16129,Kirrama,K670,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16135,Kirrama,K670,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
16136,Kirrama,K670,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
16137,Kirrama,K670,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
16147,Kirrama,K670,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16154,Kirrama,K670,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16160,Kirrama,K670,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16161,Kirrama,K670,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16166,Kirrama,K390,medium,B5,pseudoananassae,Unparasitised,NA,FALSE,Core
16168,Kirrama,K390,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16171,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Core
16172,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16173,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16174,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16175,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Core
16176,Kirrama,K390,medium,B11,pseudoananassae,Unparasitised,NA,FALSE,Core
16177,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16186,Kirrama,K390,long,B16,birchii,Unparasitised,NA,FALSE,Core
16190,Kirrama,K390,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
16193,Kirrama,K390,long,B16,pallidifrons,Unparasitised,NA,FALSE,Core
16195,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16200,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16210,Kirrama,K390,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16216,Kirrama,K390,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16217,Kirrama,K390,long,B8,pseudoananassae,Unparasitised,NA,FALSE,Core
16220,Kirrama,K390,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16223,Kirrama,K390,medium,B13,rubida,Unparasitised,NA,FALSE,Core
16224,Kirrama,K390,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16225,Kirrama,K390,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16228,Kirrama,K310,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16229,Kirrama,K310,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16230,Kirrama,K310,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16255,Kirrama,K310,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16256,Kirrama,K310,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16266,Kirrama,K310,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16268,Kirrama,K310,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16298,Kirrama,K310,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16299,Kirrama,K310,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16301,Kirrama,K310,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16302,Kirrama,K310,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16304,Kirrama,K310,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16305,Kirrama,K310,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16310,Kirrama,K230,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16319,Kirrama,K230,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16322,Kirrama,K230,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16323,Kirrama,K230,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16325,Kirrama,K230,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16330,Kirrama,K230,long,B14,NA,Unparasitised,NA,TRUE,Screen Only
16336,Kirrama,K230,long,B14,NA,Unparasitised,NA,TRUE,Screen Only
16340,Kirrama,K230,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16341,Kirrama,K230,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16343,Kirrama,K230,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16344,Kirrama,K230,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16351,Kirrama,K230,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
16363,Kirrama,K230,medium,B9,NA,Unparasitised,NA,TRUE,Screen Only
16371,Kirrama,K230,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16374,Kirrama,K230,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16376,Kirrama,K230,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16377,Kirrama,K230,medium,B9,NA,Unparasitised,NA,TRUE,Screen Only
16380,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16382,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16384,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16400,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16402,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16404,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16410,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
16412,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
16413,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
16416,Kirrama,K150,medium,B7,NA,Unparasitised,NA,TRUE,Screen Only
16426,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16427,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16429,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16431,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16433,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16442,Kirrama,K150,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16446,Kirrama,K150,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16451,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16455,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16456,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16457,Kirrama,K150,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16476,Kirrama,K150,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16477,Kirrama,K150,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16478,Kirrama,K150,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16480,Kirrama,K150,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16481,Kirrama,K150,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16482,Kirrama,K150,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
16485,Kirrama,K150,long,B6,NA,Unparasitised,NA,TRUE,Screen Only
16486,Kirrama,K150,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
16489,Kirrama,K150,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
16490,Kirrama,K070,medium,B5,rubida,Unparasitised,NA,FALSE,Core
16491,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16492,Kirrama,K070,medium,B5,bunnanda,Unparasitised,NA,TRUE,Core
16493,Kirrama,K070,medium,B5,pallidifrons,Unparasitised,NA,FALSE,Core
16494,Kirrama,K070,medium,B5,pseudoananassae,Unparasitised,NA,FALSE,Core
16495,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Core
16496,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16497,Kirrama,K070,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
16498,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16499,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16500,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16501,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16502,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16503,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16504,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16505,Kirrama,K070,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16514,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16515,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16516,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16517,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16518,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16519,Paluma,P070,short,B11,pandora,Leptopilina sp. 1,LP1,TRUE,Enriching
16520,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16521,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16522,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16523,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16524,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16525,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16526,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16527,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16528,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
16529,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16530,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
16532,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
16533,Paluma,P070,short,B15,pallidifrons,Unparasitised,NA,FALSE,Core
16534,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
16536,Paluma,P070,short,B15,pandora,Leptopilina sp. 1,LP1,TRUE,Core
16537,Paluma,P070,short,B15,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
16674,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16691,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16693,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16696,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16697,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
16706,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16709,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16711,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16713,Paluma,P780,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
16716,Paluma,P780,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16722,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16723,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16724,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16725,Paluma,P780,long,B14,NA,Unparasitised,NA,TRUE,Screen Only
16726,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16727,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16728,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16729,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16731,Paluma,P780,long,B2,NA,Unparasitised,NA,TRUE,Screen Only
16734,Paluma,P780,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16735,Paluma,P780,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16740,Paluma,P780,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16741,Paluma,P780,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
16744,Paluma,P780,long,B8,NA,Unparasitised,NA,TRUE,Screen Only
16748,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
16751,Paluma,P780,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
16752,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
16753,Paluma,P780,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
16756,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16760,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16761,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16786,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16787,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16788,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16789,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16790,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16791,Paluma,P880,medium,B13,NA,Unparasitised,NA,TRUE,Screen Only
16792,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16793,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16802,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16803,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16804,Paluma,P880,long,B12,rubida,Asobara sp. 3,A3,TRUE,Core
16806,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16807,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
16809,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Core
16810,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16811,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16812,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16813,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16814,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16815,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16816,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16817,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
16827,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16829,Paluma,P880,medium,B11,pseudotakahashii,Unparasitised,NA,FALSE,Core
16831,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16832,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16843,Paluma,P590,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
16846,Paluma,P590,long,B4,NA,Unparasitised,NA,TRUE,Screen Only
16859,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
16860,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
16864,Paluma,P590,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
16865,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
16879,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16880,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16881,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16883,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16885,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16886,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16887,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16889,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
16891,Paluma,P590,medium,B13,NA,Unparasitised,NA,TRUE,Screen Only
16894,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16898,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16902,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16903,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16915,Paluma,P650,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
16916,Paluma,P650,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
16919,Paluma,P650,medium,B15,NA,Unparasitised,NA,TRUE,Screen Only
16921,Paluma,P650,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
16925,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16926,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16927,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16928,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
16930,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16933,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16937,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
16938,Paluma,P650,medium,B7,NA,Unparasitised,NA,TRUE,Screen Only
16944,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
16955,Paluma,P650,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16958,Paluma,P650,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16959,Paluma,P650,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
16960,Paluma,P650,long,B14,NA,Unparasitised,NA,TRUE,Screen Only
16963,Paluma,P650,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
16966,Paluma,P650,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
16969,Paluma,P650,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
16977,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
17083,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
17084,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
17086,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Core
17087,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
17088,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
17089,Paluma,P350,long,B10,NA,Asobara sp. 1,A1,TRUE,Core
17091,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
17092,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
17099,Paluma,P350,medium,B15,rubida,Unparasitised,NA,FALSE,Core
17100,Paluma,P350,medium,B15,rubida,Unparasitised,NA,TRUE,Enriching
17102,Paluma,P350,medium,B15,rubida,Unparasitised,NA,FALSE,Core
17103,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
17104,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
17105,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
17106,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
17107,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
17147,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
17149,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
17152,Paluma,P780,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
17163,Paluma,P780,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
17169,Paluma,P780,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
17195,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
17196,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Core
17197,Paluma,P350,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
17199,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
17200,Paluma,P350,short,B9,NA,Asobara sp. 1,A1,TRUE,Screen Only
17201,Paluma,P350,short,B9,rubida,Braconidae sp. 1,B1,TRUE,Enriching
17202,Paluma,P350,short,B15,rubida,Asobara sp. 1,A1,TRUE,Enriching
17203,Paluma,P350,short,B15,rubida,Asobara sp. 1,A1,TRUE,Core
17204,Paluma,P350,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
17205,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
17206,Paluma,P350,short,B15,rubida,Asobara sp. 1,A1,TRUE,Enriching
17207,Paluma,P350,short,B15,rubida,Braconidae sp. 2,B2,TRUE,Core
17208,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
17209,Paluma,P350,short,B15,rubida,Leptolamina sp. 1,LM1,TRUE,Core
17210,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Core
17211,Paluma,P350,short,B3,rubida,Asobara sp. 1,A1,TRUE,Enriching
17212,Paluma,P350,short,B3,pseudoananassae,Unparasitised,NA,FALSE,Core
17213,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
17214,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
17215,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
17216,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
17217,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
17220,Paluma,P350,short,B11,rubida,Asobara sp. 1,A1,TRUE,Enriching
17222,Paluma,P350,short,B11,rubida,Unparasitised,NA,TRUE,Enriching
17226,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
17228,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
17230,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
17233,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
17243,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
17246,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
17249,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
17259,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
17260,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
17264,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
17266,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
17271,Kirrama,K670,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
17272,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
17282,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17283,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17284,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17285,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17286,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17287,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17288,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17289,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
17293,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
